"Email","quality","result","free","role","datID"
"headmaster@wardenpark.co.uk","bad","invalid","no","yes","65592"
"headmaster@wardie.edin.sch.uk","bad","invalid","no","yes","81744"
"headmaster@wardleacademy.co.uk","bad","invalid","no","yes","73740"
"headmaster@wargravehouse.com","bad","invalid","no","yes","60965"
"headmaster@warkworth.ncea.org.uk","bad","invalid","no","yes","70238"
"headmaster@warrenderschool.org.uk","bad","invalid","no","yes","56906"
"headmaster@warrenschool.co.uk","bad","invalid","no","yes","66096"
"headmaster@warterschool.eriding.net","bad","invalid","no","yes","72805"
"headmaster@warwickprimary.net","bad","invalid","no","yes","66079"
"headmaster@warwickshire.ac.uk","bad","invalid","no","yes","58279"
"headmaster@wat.faringdonlearningtrust.org","bad","invalid","no","yes","73950"
"headmaster@waterheadacademy.co.uk","bad","invalid","no","yes","59475"
"headmaster@waterhouses.staffs.sch.uk","bad","invalid","no","yes","57791"
"headmaster@waterloo.owlcotesmat.org","bad","invalid","no","yes","63333"
"headmaster@watermoreprimary.org.uk","bad","invalid","no","yes","62491"
"headmaster@watersidecst.org","bad","invalid","no","yes","70030"
"headmaster@watertonacademytrust.org","bad","invalid","no","yes","59241"
"headmaster@watford.futureacademies.org","bad","invalid","no","yes","62403"
"headmaster@watfordstjohns.org","bad","invalid","no","yes","77562"
"headmaster@watlinglower.org.uk","bad","invalid","no","yes","63913"
"headmaster@waveedu.org","bad","invalid","no","yes","66321"
"headmaster@waverley.bham.sch.uk","bad","invalid","no","yes","77560"
"headmaster@waverley-school.com","bad","invalid","no","yes","56751"
"headmaster@waycroftacademy.com","bad","invalid","no","yes","65416"
"headmaster@waylandacademy.org","bad","invalid","no","yes","68009"
"headmaster@wb.huish.education","bad","invalid","no","yes","63459"
"headmaster@wbca.shirelandcat.net","bad","invalid","no","yes","69653"
"headmaster@wce.wwpat.org","bad","invalid","no","yes","59204"
"headmaster@wcgs.org.uk","bad","invalid","no","yes","65057"
"headmaster@wcsc.org.uk","bad","invalid","no","yes","55849"
"headmaster@wealdgs.org","bad","invalid","no","yes","64766"
"headmaster@wearenugent.org","bad","invalid","no","yes","60001"
"headmaster@weatherfield.beds.sch.uk","bad","invalid","no","yes","67958"
"headmaster@webberindependentschool.co.uk","bad","invalid","no","yes","64448"
"headmaster@wecc.devon.sch.uk","bad","invalid","no","yes","60892"
"headmaster@weelsby.org.uk","bad","invalid","no","yes","68279"
"headmaster@weetwoodprimary.co.uk","bad","invalid","no","yes","62108"
"headmaster@we-learn.com","bad","invalid","no","yes","55964"
"headmaster@welford.w-berks.sch.uk","bad","invalid","no","yes","64140"
"headmaster@wellacre.org","bad","invalid","no","yes","64710"
"headmaster@wellandacademy.org","bad","invalid","no","yes","73728"
"headmaster@wellesbourne.liverpool.sch.uk","bad","invalid","no","yes","58982"
"headmaster@wellfieldjunior.trafford.sch.uk","bad","invalid","no","yes","61543"
"headmaster@wellfieldschool.net","bad","invalid","no","yes","68949"
"headmaster@wellington.hants.sch.uk","good","ok","no","yes","68169"
"headmaster@well-lane.wirral.sch.uk","bad","invalid","no","yes","60119"
"headmaster@wellsprings.somerset.sch.uk","bad","invalid","no","yes","78347"
"headmaster@welton-st-marys.lincs.sch.uk","bad","invalid","no","yes","71039"
"headmaster@wembdon.bwmat.org","bad","invalid","no","yes","62868"
"headmaster@wembleyprimary.brent.sch.uk","bad","invalid","no","yes","56449"
"headmaster@wenlockschool.co.uk","bad","invalid","no","yes","63367"
"headmaster@wensleydaleschool.net","bad","invalid","no","yes","76557"
"headmaster@weobleyprimary.co.uk","bad","invalid","no","yes","72188"
"headmaster@wes.eastern-mat.co.uk","bad","invalid","no","yes","63117"
"headmaster@westbourne.sutton.sch.uk","bad","invalid","no","yes","65055"
"headmaster@westbourneschool.org","bad","invalid","no","yes","65983"
"headmaster@westbrookhay.co.uk","good","ok","no","yes","72648"
"headmaster@westbuckland.com","good","ok","no","yes","68694"
"headmaster@westcliffe.shropshire.sch.uk","bad","invalid","no","yes","78235"
"headmaster@westdalejuniors.co.uk","bad","invalid","no","yes","59408"
"headmaster@westend.northumberland.sch.uk","bad","invalid","no","yes","77738"
"headmaster@westerhope.newcastle.sch.uk","bad","invalid","no","yes","62334"
"headmaster@westfield.dorset.sch.uk","bad","invalid","no","yes","68808"
"headmaster@westfield.newcastle.sch.uk","bad","invalid","no","yes","62355"
"headmaster@westfield.staffs.sch.uk","bad","invalid","no","yes","78512"
"headmaster@westfield-inf.leics.sch.uk","bad","invalid","no","yes","75852"
"headmaster@westfield-jun.leics.sch.uk","bad","invalid","no","yes","75851"
"headmaster@westfieldprimary.com","bad","invalid","no","yes","66075"
"headmaster@westgarthprimary.co.uk","bad","invalid","no","yes","63447"
"headmaster@westgate.kent.sch.uk","bad","invalid","no","yes","78919"
"headmaster@westgate.slough.sch.uk","bad","invalid","no","yes","68065"
"headmaster@westgatehillprimary.com","bad","invalid","no","yes","62855"
"headmaster@westgrove.enfield.sch.uk","bad","invalid","no","yes","58605"
"headmaster@westhavenschool.org.uk","bad","invalid","no","yes","63856"
"headmaster@westheathschool.com","bad","invalid","no","yes","58595"
"headmaster@westholmeschool.com","bad","invalid","no","yes","75808"
"headmaster@westlands.essex.sch.uk","bad","invalid","no","yes","69264"
"headmaster@westleaschool.co.uk","bad","invalid","no","yes","56749"
"headmaster@westlodge.harrow.sch.uk","bad","invalid","no","yes","56827"
"headmaster@westmeltonprimary.co.uk","bad","invalid","no","yes","75218"
"headmaster@westmeon.hants.sch.uk","bad","invalid","no","yes","71945"
"headmaster@westminster.org.uk","good","ok","no","yes","55585"
"headmaster@westminsteracademy.org.uk","bad","invalid","no","yes","58475"
"headmaster@westmoorprimary.org.uk","bad","invalid","no","yes","62374"
"headmaster@westnewcastleacademy.org","bad","invalid","no","yes","71476"
"headmaster@westoaksschool.co.uk","bad","invalid","no","yes","62226"
"headmaster@westoecrownprimary.co.uk","bad","invalid","no","yes","60762"
"headmaster@westonfavellacademy.org","bad","invalid","no","yes","65181"
"headmaster@westoninglowerschool.co.uk","bad","invalid","no","yes","70275"
"headmaster@westparkacademy.org.uk","bad","invalid","no","yes","65267"
"headmaster@westparkschool.org.uk","bad","invalid","no","yes","77141"
"headmaster@westsomersetcollege.org","bad","invalid","no","yes","65050"
"headmaster@westtynefederation.uk","bad","invalid","no","yes","77793"
"headmaster@westways.sheffield.sch.uk","bad","invalid","no","yes","61810"
"headmaster@west-witney.oxon.sch.uk","bad","invalid","no","yes","78054"
"headmaster@westwoodfarmschools.w-berks.sch.uk","bad","invalid","no","yes","64072"
"headmaster@westwoodhigh.org","bad","invalid","no","yes","67903"
"headmaster@westwoodprimaryschool.org","bad","invalid","no","yes","62141"
"headmaster@wetherbyschool.co.uk","good","ok","no","yes","55168"
"headmaster@weydonschool.surrey.sch.uk","bad","invalid","no","yes","64830"
"headmaster@weymouth.ac.uk","bad","invalid","no","yes","58194"
"headmaster@wfa.clf.uk","bad","invalid","no","yes","71449"
"headmaster@whalehillprimary.org.uk","bad","invalid","no","yes","69817"
"headmaster@wheatfieldschool.org","bad","invalid","no","yes","73616"
"headmaster@wheatley.oxon.sch.uk","bad","invalid","no","yes","73989"
"headmaster@whec.edin.sch.uk","bad","invalid","no","yes","81766"
"headmaster@whetleyacademy.org.uk","bad","invalid","no","yes","70921"
"headmaster@whiptonbarton.org","bad","invalid","no","yes","66216"
"headmaster@whitchurch.bucks.sch.uk","bad","invalid","no","yes","64316"
"headmaster@whitchurch.hants.sch.uk","bad","invalid","no","yes","71947"
"headmaster@whitchurch-primary.devon.sch.uk","bad","invalid","no","yes","75268"
"headmaster@whitebridge.efspt.org","bad","invalid","no","yes","63394"
"headmaster@whitecote.co.uk","bad","invalid","no","yes","62152"
"headmaster@whitefield.barnet.sch.uk","bad","invalid","no","yes","65546"
"headmaster@whitefield.liverpool.sch.uk","bad","invalid","no","yes","59880"
"headmaster@whitehall.leicester.sch.uk","bad","invalid","no","yes","75906"
"headmaster@whitehalljunior.org","bad","invalid","no","yes","56900"
"headmaster@whitehallschool.com","bad","invalid","no","yes","66349"
"headmaster@whitehillprimary.com","bad","invalid","no","yes","74395"
"headmaster@whitehouse-academy.org","bad","invalid","no","yes","62894"
"headmaster@whitelandsacademy.org","bad","invalid","no","yes","70191"
"headmaster@whiteroseacademies.org","bad","invalid","no","yes","65076"
"headmaster@whitgift.co.uk","good","ok","no","yes","56600"
"headmaster@whitleighprimary.co.uk","bad","invalid","no","yes","58839"
"headmaster@whitstable-junior.kent.sch.uk","bad","invalid","no","yes","72958"
"headmaster@whittingham.northumberland.sch.uk","bad","invalid","no","yes","77795"
"headmaster@whittinghamprimaryacademy.org.uk","bad","invalid","no","yes","71138"
"headmaster@whittleacademy.org","bad","invalid","no","yes","77409"
"headmaster@whittonstall.northumberland.sch.uk","bad","invalid","no","yes","67487"
"headmaster@whjs.hants.sch.uk","bad","invalid","no","yes","71805"
"headmaster@whs.bucks.sch.uk","bad","invalid","no","yes","64990"
"headmaster@whsb.essex.sch.uk","bad","invalid","no","yes","64616"
"headmaster@whybridge-inf.havering.sch.uk","bad","invalid","no","yes","56850"
"headmaster@widerambition.org","bad","invalid","no","yes","70400"
"headmaster@wigley.derbyshire.sch.uk","bad","invalid","no","yes","66978"
"headmaster@wilbury.enfield.sch.uk","bad","invalid","no","yes","67445"
"headmaster@willenhallprimary.org","bad","invalid","no","yes","60910"
"headmaster@williambyrd.school","bad","invalid","no","yes","59445"
"headmaster@williamdavies.newham.sch.uk","bad","invalid","no","yes","57095"
"headmaster@william-fletcher.oxon.sch.uk","bad","invalid","no","yes","78028"
"headmaster@williamleech.ncea.org.uk","bad","invalid","no","yes","74929"
"headmaster@williammmorrisprimary.co.uk","bad","invalid","no","yes","67579"
"headmaster@william-morris.org.uk","bad","invalid","no","yes","75188"
"headmaster@williamperkin.org.uk","bad","invalid","no","yes","71474"
"headmaster@williamread.essex.sch.uk","bad","invalid","no","yes","75309"
"headmaster@williamstukeley.lincs.sch.uk","bad","invalid","no","yes","76121"
"headmaster@willingtonschool.co.uk","good","ok","no","yes","55519"
"headmaster@willowbrook-gst.org","bad","invalid","no","yes","68359"
"headmaster@willowbrook-tmet.uk","bad","invalid","no","yes","79128"
"headmaster@willowdownprimaryschool.org.uk","bad","invalid","no","yes","73881"
"headmaster@willows.hillingdon.sch.uk","bad","invalid","no","yes","67780"
"headmaster@willowsacademy.org.uk","bad","invalid","no","yes","71224"
"headmaster@willowtree.n-yorks.sch.uk","bad","invalid","no","yes","75116"
"headmaster@willowtreeacademy.org","bad","invalid","no","yes","59201"
"headmaster@wilmingtonacademy.org.uk","bad","invalid","no","yes","62576"
"headmaster@wilsonsschool.sutton.sch.uk","bad","invalid","no","yes","64914"
"headmaster@wilsthorpe.ttct.co.uk","bad","invalid","no","yes","66113"
"headmaster@wim.gdst.net","bad","invalid","no","yes","57065"
"headmaster@wincobankschool.net","bad","invalid","no","yes","74220"
"headmaster@windlesham.com","bad","invalid","no","yes","56248"
"headmaster@windwhistle.extendlearning.org","bad","invalid","no","yes","62820"
"headmaster@winstonwayacademy.org.uk","bad","invalid","no","yes","57786"
"headmaster@winterbourne-inf.croydon.sch.uk","bad","invalid","no","yes","55821"
"headmaster@wintoncommunityacademy.org","bad","invalid","no","yes","70817"
"headmaster@wiseacademies.co.uk","bad","invalid","no","yes","57715"
"headmaster@wiseman.ealing.sch.uk","bad","invalid","no","yes","56670"
"headmaster@wishmorecrossacademy.org","bad","invalid","no","yes","70691"
"headmaster@withamprospect.co.uk","bad","invalid","no","yes","67503"
"headmaster@witton-le-wearprimary.org.uk","bad","invalid","no","yes","75501"
"headmaster@wix.essex.sch.uk","bad","invalid","no","yes","69179"
"headmaster@wixamsacademy.co.uk","bad","invalid","no","yes","59548"
"headmaster@wixamstreeprimary.co.uk","bad","invalid","no","yes","57986"
"headmaster@wiznitz.co.uk","bad","invalid","no","yes","55036"
"headmaster@wlc.ac.uk","bad","invalid","no","yes","56509"
"headmaster@wlfs-primary.org","bad","invalid","no","yes","71333"
"headmaster@wmcollege.ac.uk","bad","invalid","no","yes","56507"
"headmaster@wmgacademy.org.uk","bad","invalid","no","yes","74531"
"headmaster@wmsf.ac.uk","bad","invalid","no","yes","59053"
"headmaster@wnp.wwpat.org","bad","invalid","no","yes","76838"
"headmaster@woburn-lower-school.co.uk","bad","invalid","no","yes","63910"
"headmaster@woldgate.net","bad","invalid","no","yes","57758"
"headmaster@wolfdaleschool.leics.sch.uk","bad","invalid","no","yes","78948"
"headmaster@wolsinghamschool.net","bad","invalid","no","yes","70359"
"headmaster@wolveyschool.co.uk","bad","invalid","no","yes","56029"
"headmaster@woodbridgeprimary.suffolk.sch.uk","bad","invalid","no","yes","79630"
"headmaster@woodbridgeschool.org.uk","bad","invalid","no","yes","79708"
"headmaster@woodchurchroad.wirral.sch.uk","bad","invalid","no","yes","60117"
"headmaster@woodcockhillprimaryschool.co.uk","bad","invalid","no","yes","57398"
"headmaster@woodcot.hants.sch.uk","bad","invalid","no","yes","74913"
"headmaster@woodcote.oxon.sch.uk","bad","invalid","no","yes","78037"
"headmaster@woodcroft.hants.sch.uk","bad","invalid","no","yes","61249"
"headmaster@woodfield.coventry.sch.uk","bad","invalid","no","yes","58580"
"headmaster@woodfordhalseacademy.net","bad","invalid","no","yes","76625"
"headmaster@woodhouseacademy.staffs.sch.uk","bad","invalid","no","yes","76626"
"headmaster@woodhousewest.sheffield.sch.uk","bad","invalid","no","yes","70229"
"headmaster@woodkirk.leodis.org.uk","bad","invalid","no","yes","65564"
"headmaster@woodlands.harrow.sch.uk","bad","invalid","no","yes","58974"
"headmaster@woodlands.outwood.com","bad","invalid","no","yes","74608"
"headmaster@woodlands.sheffield.sch.uk","bad","invalid","no","yes","76840"
"headmaster@woodlands.wirral.sch.uk","bad","invalid","no","yes","60082"
"headmaster@woodlands-cit.co.uk","bad","invalid","no","yes","78836"
"headmaster@woodlands-inf.solihull.sch.uk","bad","invalid","no","yes","59679"
"headmaster@woodlandspark-nur.haringey.sch.uk","bad","invalid","no","yes","56754"
"headmaster@woodlandsparkschool.org","bad","invalid","no","yes","75437"
"headmaster@woodlandsprimaryyate.co.uk","bad","invalid","no","yes","69754"
"headmaster@woodlandsschool.essex.sch.uk","bad","invalid","no","yes","76735"
"headmaster@woodlea.hants.sch.uk","bad","invalid","no","yes","71882"
"headmaster@woodley-pri.stockport.sch.uk","bad","invalid","no","yes","60923"
"headmaster@woodsbank.org","bad","invalid","no","yes","71126"
"headmaster@woodseats.sheffield.sch.uk","bad","invalid","no","yes","69802"
"headmaster@woodsetton.dudley.sch.uk","bad","invalid","no","yes","59607"
"headmaster@woodside.waltham.sch.uk","bad","invalid","no","yes","70898"
"headmaster@woodsideacademy.co.uk","bad","invalid","no","yes","59461"
"headmaster@woodsideacademy.org","bad","invalid","no","yes","70973"
"headmaster@woodsidelodgeolc.co.uk","bad","invalid","no","yes","63289"
"headmaster@woodsloke.org","bad","invalid","no","yes","63479"
"headmaster@woodstock.leicester.sch.uk","bad","invalid","no","yes","79462"
"headmaster@woodstone.leics.sch.uk","bad","invalid","no","yes","75845"
"headmaster@woodthorpe.sheffield.sch.uk","bad","invalid","no","yes","74867"
"headmaster@woodthorpe.southbank.academy","bad","invalid","no","yes","59264"
"headmaster@woolerandglendale.co.uk","bad","invalid","no","yes","77818"
"headmaster@woolleywood.sheffield.sch.uk","bad","invalid","no","yes","61829"
"headmaster@woolpitprimary.net","bad","invalid","no","yes","78879"
"headmaster@wootey-jun.hants.sch.uk","bad","invalid","no","yes","71770"
"headmaster@worcesters.enfield.sch.uk","bad","invalid","no","yes","65714"
"headmaster@worcs.tgacademy.org.uk","bad","invalid","no","yes","62424"
"headmaster@worlabyacademy.org.uk","bad","invalid","no","yes","68480"
"headmaster@worle-school.org.uk","bad","invalid","no","yes","79364"
"headmaster@worlevillage.n-somerset.sch.uk","bad","invalid","no","yes","62823"
"headmaster@worthamprimary.org.uk","bad","invalid","no","yes","63284"
"headmaster@wpat.uk","bad","invalid","no","yes","69720"
"headmaster@wpru.uk","bad","invalid","no","yes","75436"
"headmaster@wps.org.uk","bad","invalid","no","yes","69711"
"headmaster@wqe.ac.uk","bad","invalid","no","yes","58251"
"headmaster@wragby.lincs.sch.uk","bad","invalid","no","yes","76050"
"headmaster@wrangle.lincs.sch.uk","bad","invalid","no","yes","76144"
"headmaster@wraysburyschool.co.uk","bad","invalid","no","yes","64092"
"headmaster@wren.excalibur.org.uk","bad","invalid","no","yes","77475"
"headmaster@wrennschool.org.uk","bad","invalid","no","yes","73664"
